timestamp,is_anomaly
1780663015,0
1780663029,0
1780663043,0
1780663044,0
1780663058,0
1780663072,0
1780663086,0
1780663100,0
1780663114,0
1780663128,0
1780663129,0
1780663143,0
1780663157,0
1780663171,0
1780663185,0
1780663199,0
1780663214,0
1780663228,0
1780663242,0
1780663256,0
1780663270,0
1780663284,0
1780663298,0
1780663299,0
1780663313,0
1780663327,0
1780663341,0
1780663355,0
1780663369,0
1780663384,0
1780663398,0
1780663412,0
1780663426,0
1780663440,0
1780663454,0
1780663455,0
1780663469,0
1780663483,0
1780663497,0
1780663511,0
1780663525,0
1780663540,0
1780663554,0
1780663568,0
1780663582,0
1780663596,0
1780663610,0
1780663611,0
1780663625,0
1780663639,0
1780663653,0
1780663667,0
1780663681,0
1780663695,0
1780663710,0
1780663724,0
1780663738,0
1780663752,0
1780663766,0
1780663780,0
1780663781,0
1780663795,0
1780663809,0
1780663823,0
1780663837,0
1780663851,0
1780663866,0
1780663880,0
1780663894,0
1780663908,0
1780663922,0
1780663937,0
1780663951,0
1780663965,0
1780663979,0
1780663993,0
1780664007,0
1780664022,0
1780664036,0
1780664050,0
1780664064,0
1780664078,0
1780664092,0
1780664107,0
1780664121,0
1780664135,0
1780664149,0
1780664163,0
1780664177,0
1780664192,0
1780664206,0
1780664220,0
1780664234,0
1780664248,0
1780664262,0
1780664276,0
1780664291,0
1780664305,0
1780664319,0
1780664333,0
1780664347,0
1780664361,0
1780664362,0
1780664376,0
1780664390,0
1780664404,0
1780664418,0
1780664432,0
1780664447,0
1780664461,0
1780664475,0
1780664489,0
1780664503,0
1780664517,0
1780664518,0
1780664532,0
1780664546,0
1780664560,0
1780664574,0
1780664588,0
1780664603,0
1780664617,0
1780664631,0
1780664645,0
1780664659,0
1780664673,0
1780664687,0
1780664688,0
1780664702,0
1780664716,0
1780664730,0
1780664744,0
1780664758,0
1780664772,0
1780664787,0
1780664801,0
1780664815,0
1780664829,0
1780664843,0
1780664858,0
1780664872,0
1780664886,0
1780664900,0
1780664914,0
1780664928,0
1780664943,0
1780664957,0
1780664971,0
1780664985,0
1780664999,0
1780665014,0
1780665028,0
1780665042,0
1780665056,0
1780665070,0
1780665084,0
1780665099,0
1780665113,0
1780665127,0
1780665141,0
1780665155,0
1780665169,0
1780665184,0
1780665198,0
1780665212,0
1780665226,0
1780665240,0
1780665255,0
1780665269,0
1780665283,0
1780665297,0
1780665311,0
1780665325,0
1780665340,0
1780665354,0
1780665368,0
1780665382,0
1780665396,0
1780665410,0
1780665411,0
1780665425,0
1780665439,0
1780665453,0
1780665467,0
1780665481,0
1780665496,0
1780665510,0
1780665524,0
1780665538,0
1780665552,0
1780665566,0
1780665581,0
1780665595,0
1780665609,0
1780665623,0
1780665637,0
1780665651,0
1780665665,0
1780665666,0
1780665680,0
1780665694,0
1780665708,0
1780665722,0
1780665736,0
1780665751,0
1780665765,0
1780665779,0
1780665793,0
1780665807,0
1780665822,0
1780665836,0
1780665850,0
1780665864,0
1780665878,0
1780665892,0
1780665907,0
1780665921,0
1780665935,0
1780665949,0
1780665963,0
1780665977,0
1780665992,0
1780666006,0
1780666020,0
1780666034,0
1780666048,0
1780666062,0
1780666076,0
1780666077,0
1780666091,0
1780666105,0
1780666119,0
1780666133,0
1780666147,0
1780666162,0
1780666176,0
1780666190,0
1780666204,0
1780666218,0
1780666232,0
1780666247,0
1780666261,0
1780666275,0
1780666289,0
1780666303,0
1780666317,0
1780666332,0
1780666346,0
1780666360,0
1780666374,0
1780666388,0
1780666402,0
1780666417,0
1780666431,0
1780666445,0
1780666459,0
1780666473,0
1780666487,0
1780666502,0
1780666516,0
1780666530,0
1780666544,0
1780666558,0
1780666572,0
1780666587,0
1780666601,0
1780666615,0
1780666629,0
1780666643,0
1780666657,0
1780666672,0
1780666686,0
1780666700,0
1780666714,0
1780666728,0
1780666742,0
1780666757,0
1780666771,0
1780666785,0
1780666799,0
1780666813,0
1780666827,0
1780666842,0
1780666856,0
1780666870,0
1780666884,0
1780666898,0
1780666912,0
1780666927,0
1780666941,0
1780666955,0
1780666969,0
1780666983,0
1780666997,0
1780667012,0
1780667026,0
1780667040,0
1780667054,0
1780667068,0
1780667082,0
1780667097,0
1780667111,0
1780667125,0
1780667139,0
1780667153,0
1780667167,0
1780667182,0
1780667196,0
1780667210,0
1780667224,0
1780667238,0
1780667252,0
1780667267,0
1780667281,0
1780667295,0
1780667309,0
1780667323,0
1780667337,0
1780667352,0
1780667366,0
1780667380,0
1780667394,0
1780667408,0
1780667422,0
1780667437,0
1780667451,0
1780667465,0
1780667479,0
1780667493,0
1780667507,0
1780667522,0
